date,close,high,low,pre_close,range,change,vol,turnover,Ln,Hn,RSV,Ki,Di,Ji,MA,BIAS,SD,WR,DIF_UP,DIF_DN,DIF,ACD,rsi,DMA,BBI
1/8/18,8098.7367,8105.9757,8053.9117,8118.8726,-20.1359,-0.248,11658245,13492055566,7929.9119,8150.2097,76.63480979,81.89247786,75.64725841,94.38291676,8091.10204,0.000943587,105.0976467,23.36519021,44.825,-20.1359,-20.1359,213.6307,0.900319774,-233.826848,8034.275217
1/5/18,8118.8726,8150.2097,8073.4496,8122.2762,-3.4036,-0.0419,10665858,12265513033,7847.6577,8150.2097,89.64240858,84.52131189,72.52464869,108.5146383,8054.0647,0.008046608,107.0143343,10.35759142,45.423,-31.3371,-31.3371,320.2719,0.98787335,-258.996186,8020.536908
1/4/18,8122.2762,8144.5681,8103.737,8108.107,14.1692,0.1748,9418649,10785993469,7818.2404,8144.5681,93.16886063,81.96076355,66.52631708,112.8296565,8000.5184,0.015218739,103.5746399,6.831139373,18.5392,-22.2919,18.5392,413.4404,1,-286.951552,7998.385527
1/3/18,8108.107,8110.5232,7994.64,8007.5177,100.5893,1.2562,10463692,11854433020,7818.2404,8110.5232,99.17333487,76.35671502,58.80909385,111.4519574,7946.02352,0.020398062,90.40091052,0.826665134,113.467,-2.4162,113.467,559.5591,0.788968592,-314.97207,7969.647982
1/2/18,8007.5177,8009.0264,7929.9119,7913.55,93.9677,1.1874,11133275,12661576538,7788.6199,8009.0264,99.31549206,64.94840509,50.03528326,94.77464875,7908.15368,0.012564756,54.14090091,0.684507943,93.9677,-1.5087,93.9677,246.3393,0.798262481,-331.119314,7934.522099
12/29/17,7913.55,7914.0458,7847.6577,7851.1411,62.4089,0.7949,8258009,9012253508,7788.6199,7961.7089,72.17679922,47.76486161,42.57872235,58.13714013,7867.822,0.005812028,64.369185,27.82320078,65.8923,-0.4958,65.8923,44.1455,0.456508116,-343.211062,7921.334897
12/28/17,7851.1411,7891.9673,7818.2404,7849.8018,1.3393,0.0171,7994035,9161508642,7788.6199,7990.8485,30.91610188,35.5588928,39.98565272,26.70537298,7875.18804,-0.003053507,61.64978615,69.08389812,32.9007,-40.8262,32.9007,73.3768,0.352346327,-344.116228,7927.443182
12/27/17,7849.8018,7917.4786,7843.2031,7918.7578,-68.956,-0.8708,8668799,10243420675,7788.6199,7990.8485,30.25383155,37.88028827,42.19903267,29.24279946,7895.05724,-0.005732123,62.74899868,69.74616845,6.5987,-68.956,-68.956,-52.3733,0.391741854,-338.170308,7932.670392
12/26/17,7918.7578,7923.1359,7788.6199,7805.8593,112.8985,1.4463,10172038,11500379844,7788.6199,8031.7532,53.52532952,41.69351663,44.35840488,36.36374012,7910.65736,0.001023991,68.3878415,46.47467048,130.1379,-4.3781,130.1379,-3.6644,0.362882279,-334.874518,7956.901841
12/25/17,7805.8593,7961.7089,7792.8851,7950.3802,-144.5209,-1.8178,7953177,9828071653,7792.8851,8032.2455,5.420361931,35.77761018,45.690849,15.95113252,7932.08918,-0.015913825,68.29468735,94.57963807,12.9742,-155.8496,-155.8496,-21.8312,0.182607294,-345.156966,7970.718357
12/22/17,7950.3802,7990.8485,7944.2054,7950.4871,-0.1069,-0.0013,6397567,8887232939,7830.0188,8033.9382,59.02400654,50.9562343,50.64746842,51.57376607,7969.81138,-0.002438098,39.18559197,40.97599346,6.1748,-40.4683,-40.4683,11.7303,0.287570358,-332.567382,7999.923113
12/21/17,7950.4871,7974.0034,7830.0188,7927.8024,22.6847,0.2861,6893405,8558851354,7830.0188,8042.2924,56.75142835,46.92234818,50.49308548,39.78087359,7986.01116,-0.004448286,38.20999067,43.24857165,120.4683,-23.5163,120.4683,132.0393,0.277414877,-339.65993,8014.408119
12/20/17,7927.8024,8031.7532,7922.9824,8025.9169,-98.1145,-1.2225,8656505,9657045337,7922.9824,8047.0006,3.886526332,42.0078081,52.27845412,21.46651604,8003.60052,-0.009470503,34.87276197,96.11347367,4.82,-103.9508,-103.9508,-270.9901,0.209336609,-349.568286,8023.929931
12/19/17,8025.9169,8032.2455,7988.4028,7994.4703,31.4466,0.3934,6101498,7067720516,7942.449,8047.0006,79.83416801,61.06844898,57.41377714,68.37779266,8024.5189,0.000174216,9.090997041,20.16583199,37.5141,-6.3286,37.5141,-24.85,0.713957256,-359.434152,8043.002404
12/18/17,7994.4703,8033.9382,7971.6844,8031.3791,-36.9088,-0.4596,5826432,6455046309,7942.449,8090.5596,35.1232795,51.68558946,55.58644122,43.88388596,8011.52064,-0.002128228,24.1699816,64.8767205,22.7859,-39.4679,-39.4679,-17.2983,0.30663767,-384.655244,8055.649419
12/15/17,8031.3791,8042.2924,7984.9856,8038.4339,-7.0548,-0.0878,7841425,8416296714,7942.449,8096.5684,57.70208034,59.96674445,57.53686709,64.82649916,8031.56512,-2.32E-05,48.37163236,42.29791966,46.3935,-10.9133,-10.9133,260.8359,0.499841931,-393.466486,8070.901941
12/14/17,8038.4339,8047.0006,7992.6367,8032.3943,6.0396,0.0752,6663055,7672131301,7942.449,8096.5684,62.27957026,61.09907651,56.32192841,70.65337269,8031.9155,0.000811562,52.42150913,37.72042974,45.7972,-8.5667,45.7972,-32.7049,0.570533812,-393.19174,8074.306709
12/13/17,8032.3943,8034.0332,7942.449,7960.9256,71.4687,0.8977,6232324,7096006170,7934.8268,8096.5684,60.32307087,60.50882963,53.93335437,73.65978016,8023.56036,0.001101,52.70003605,39.67692913,89.9453,-1.6389,89.9453,-145.2008,0.59801012,-397.085528,8086.545617
12/12/17,7960.9256,8090.5596,7958.5818,8094.6927,-133.7671,-1.6525,7611776,8490477369,7805.0453,8096.5684,53.47099424,60.60170901,50.64561673,80.51389356,8011.02214,-0.006253452,59.40961081,46.52900576,2.3438,-133.7671,-133.7671,-392.9532,0.592528665,-395.321748,8088.658804
12/11/17,8094.6927,8096.5684,8024.8457,8033.131,61.5617,0.7663,7471547,8956005712,7805.0453,8102.8787,97.25148355,64.1670664,45.6675706,101.166058,7999.4622,0.011904613,92.2030032,2.748516452,69.847,-1.8757,69.847,-313.1901,0.590345166,-385.23723,8106.187411
12/8/17,8033.131,8045.5559,7946.6257,7996.6582,36.4728,0.4561,8834887,10428909479,7805.0453,8143.974,67.29607142,47.62485782,36.41782269,70.03892808,7987.9532,0.005655742,90.14102736,32.70392858,86.5053,-12.4249,86.5053,-343.0294,0.353277645,-395.272918,8104.797738
12/7/17,7996.6582,8052.5091,7934.8268,7969.7032,26.955,0.3382,10124709,11865638650,7805.0453,8146.3528,56.14084074,37.78925103,30.81430513,51.73914281,8010.40176,-0.001715714,88.14947437,43.85915926,61.8314,-55.8509,61.8314,-313.6691,0.362537764,-390.093998,8111.016958
12/6/17,7969.7032,7970.9313,7805.0453,7903.1259,66.5773,0.8424,9000974,10520055343,7805.0453,8195.8163,42.1366734,28.61345617,27.32683218,31.18670414,8031.6635,-0.007714504,89.30399388,57.8633266,164.6579,-1.2281,164.6579,-288.4036,0.27369096,-384.20891,8132.856337
12/5/17,7903.1259,8102.8787,7861.506,8037.1477,-134.0218,-1.6675,12059093,13697664624,7861.506,8195.8163,12.44948181,21.85184755,26.68352019,12.18850228,8068.56206,-0.020503797,84.89920222,87.55051819,41.6199,-199.7528,-199.7528,-417.3388,0.120565742,-349.746676,8168.991918
12/4/17,8037.1477,8143.974,8032.9654,8145.3738,-108.2261,-1.3287,8407385,10206591730,8032.9654,8195.8163,2.568177394,26.55303043,29.09935651,21.46037825,8121.9351,-0.01043931,46.0089587,97.43182261,4.1823,-108.2261,-108.2261,-135.6961,0.445384437,-319.530954,8207.549885
12/1/17,8145.3738,8146.3528,8050.2502,8102.9669,42.4069,0.5234,7613265,9226586748,8050.2502,8195.8163,65.34735766,38.54545694,30.37251955,54.89133172,8129.07476,0.00200503,83.3159761,34.65264234,95.1236,-0.979,95.1236,88.5094,0.435324073,-301.473354,8240.131354
11/30/17,8102.9669,8195.8163,8075.1068,8154.196,-51.2291,-0.6283,9948321,12085777415,8055.9086,8225.5408,27.74137222,25.14450658,26.28605086,22.86141802,8137.79868,-0.004280246,97.73220292,72.25862778,27.8601,-92.8494,-92.8494,-62.5522,0.375742036,-298.125066,8257.008195
11/29/17,8154.196,8174.4431,8055.9086,8169.9911,-15.7951,-0.1933,9964205,10807626045,8055.9086,8429.6343,26.299342,23.84607376,26.856823,17.82457529,8152.6356,0.000191398,116.3491278,73.700658,98.2874,-20.2471,-20.2471,-63.3827,0.214003397,-261.269532,8288.882203
11/28/17,8169.9911,8170.932,8058.02,8072.846,97.1451,1.2034,7271153,8385185661,8058.02,8484.1631,26.27546944,22.61943964,28.36219762,11.1339237,8213.73892,-0.005326176,119.0876649,73.72453056,111.9711,-0.9409,111.9711,-4.5447,0.358446811,-224.33634,8319.143932
11/27/17,8072.846,8195.1341,8062.9704,8188.9934,-116.1474,-1.4183,10060493,11881379201,8062.9704,8484.1631,2.344675015,20.79142475,31.2335766,-0.092878965,8249.7995,-0.02144943,123.5848212,97.65532499,9.8756,-122.2881,-122.2881,-44.1616,0.240793924,-171.460636,8343.640164
11/24/17,8188.9934,8225.5408,8109.1527,8177.1515,11.8419,0.1448,10130750,12079656831,8107.1201,8484.1631,21.71457897,30.01479962,36.45465253,17.13509378,8304.38758,-0.013895568,123.6089081,78.28542103,79.8407,-36.5474,79.8407,-56.8003,0.408423514,-108.25833,8401.346827
11/23/17,8177.1515,8429.6343,8174.6113,8459.7126,-282.5611,-3.3401,15000443,17373105308,8107.1201,8584.2632,14.67723205,34.16490994,39.67457899,23.14557182,8322.55072,-0.017470512,187.9194006,85.32276795,2.5402,-282.5611,-282.5611,-201.8426,0.240443238,-55.974474,8443.260832
11/22/17,8459.7126,8484.1631,8317.5233,8350.294,109.4186,1.3104,17672131,20118553815,8107.1201,8645.6615,65.47175389,43.90874888,42.42941352,46.86741959,8402.91298,0.006759515,186.6215972,34.52824611,142.1893,-24.4505,142.1893,225.477,0.349019735,-13.853836,8488.548308
11/21/17,8350.294,8397.1878,8305.2282,8345.7864,4.5076,0.054,11801368,14043300757,8107.1201,8755.2023,37.52207667,33.12724637,41.68974584,16.00224744,8436.14592,-0.010176676,190.9978573,62.47792333,45.0658,-46.8938,45.0658,141.819,0.127395783,-3.049654,8488.998839
11/20/17,8345.7864,8347.868,8107.1201,8279.8091,65.9773,0.7968,10948769,12611227822,8107.1201,8837.6884,32.66858143,30.92983122,45.97099558,0.847502513,8522.824,-0.020772176,188.7938802,67.33141857,238.6663,-2.0816,238.6663,54.4038,0.114138376,18.22999,8531.70223
11/17/17,8279.8091,8584.2632,8268.3727,8578.9628,-299.1537,-3.4871,15844000,18421426907,8268.3727,8837.6884,2.008797579,30.06045612,53.49157775,-16.80178716,8616.68966,-0.039096286,180.4010107,97.99120242,11.4364,-304.4541,-304.4541,-209.9034,0.068658605,33.887984,8578.831832
11/16/17,8578.9628,8645.6615,8566.812,8625.8773,-46.9145,-0.5439,11145015,13860407862,8566.812,8837.6884,4.48573593,44.08628539,65.20713857,1.844579014,8715.74924,-0.015694169,117.6594964,95.51426407,12.1508,-66.6987,-66.6987,175.3802,0.389437226,45.625146,8646.565847
11/15/17,8625.8773,8755.2023,8622.6412,8783.6844,-157.8071,-1.7966,12625873,15824398988,8578.44,8837.6884,18.29801071,63.88656011,75.76756516,40.12455001,8733.06406,-0.012273672,110.0873722,81.70198929,3.2361,-157.8071,-157.8071,134.4132,0.539245057,38.590684,8667.581724
11/14/17,8783.6844,8837.6884,8748.6448,8815.1147,-31.4303,-0.3566,14549139,18391435967,8561.0644,8837.6884,80.47747122,86.68083481,81.70806769,96.62636906,8727.24602,0.006466917,103.7680619,19.52252878,35.0396,-54.004,-54.004,208.5049,0.877633656,37.549374,8676.172115
11/13/17,8815.1147,8828.8443,8791.7207,8775.107,40.0077,0.4559,15580248,18964685607,8511.6681,8828.8443,95.67130195,89.78251661,79.22168413,110.9041816,8689.22074,0.014488521,105.4306882,4.328698055,40.0077,-13.7296,40.0077,311.9719,1,20.174522,8650.977447
11/10/17,8775.107,8784.3128,8659.2414,8665.5369,109.5701,1.2644,18094804,21367560258,8421.7308,8784.3128,97.4610433,86.83812394,73.94126789,112.6318361,8633.73984,0.016373804,89.86693656,2.538956705,115.8656,-9.2058,115.8656,142.4787,1,-6.500308,8612.410976
11/9/17,8665.5369,8666.3465,8578.44,8596.7871,68.7498,0.7997,12336551,14139645150,8377.5122,8666.3465,99.71970088,81.52666427,67.49283986,109.5943131,8565.0984,0.011726485,70.90142094,0.28029912,87.0969,-0.8096,87.0969,81.4632,0.828721446,-14.47339,8578.99732
11/8/17,8596.7871,8633.403,8561.0644,8593.558,3.2291,0.0376,14042552,15784941948,8377.5122,8633.403,85.6908103,72.43014596,60.47592765,96.33858256,8527.99824,0.008066238,60.56932879,14.3091897,35.7227,-36.6159,35.7227,52.0531,0.539702784,-6.123676,8560.352995
11/7/17,8593.558,8594.2309,8511.6681,8537.7102,55.8478,0.6541,15322434,16786341068,8377.5122,8601.934,96.26774226,65.79981379,54.4988185,88.40180436,8523.38402,0.008233113,52.18893105,3.73225774,81.8899,-0.6729,81.8899,-26.0864,0.584180734,-6.10164,8542.677928
11/6/17,8537.7102,8539.8028,8421.7308,8431.8998,105.8104,1.2549,13490926,14526498082,8377.5122,8601.934,71.3825484,50.56584955,48.84832086,54.00090693,8512.18628,0.002998515,44.42425709,28.6174516,115.9794,-2.0926,115.9794,-39.2245,0.586139848,-11.097528,8527.136443
11/3/17,8431.8998,8487.8378,8377.5122,8480.0361,-48.1363,-0.5676,12178535,13281634570,8377.5122,8607.5079,23.64722471,40.15750013,47.98955651,24.49338735,8500.7431,-0.008098504,57.26061366,76.35277529,54.3876,-55.938,-55.938,-94.3998,0.253637773,-9.01615,8532.015659
11/2/17,8480.0361,8553.296,8466.8296,8573.716,-93.6799,-1.0926,13188950,14627490308,8384.9768,8680.6227,32.1530926,48.41263783,51.90558471,41.42674408,8537.44736,-0.00672464,51.02613169,67.8469074,13.2065,-93.6799,-93.6799,-6.6348,0.247014824,2.699292,8554.975078
11/1/17,8573.716,8601.934,8535.1251,8537.5693,36.1467,0.4234,12772340,14798077116,8384.9768,8680.6227,63.83961354,56.54241045,53.65205815,62.32311506,8576.38282,-0.000310949,65.96949912,36.16038646,38.5909,-28.218,38.5909,116.6903,0.53070761,3.715386,8562.142585
10/31/17,8537.5693,8539.8163,8465.2151,8480.4943,57.075,0.673,12258024,13953772733,8384.9768,8680.6227,51.61326438,52.89380891,52.20688199,54.26766273,8571.82624,-0.003996458,66.74332422,48.38673562,72.3542,-2.247,72.3542,129.286,0.542392189,9.497926,8564.034961
10/30/17,8480.4943,8607.5079,8384.9768,8615.4211,-134.9268,-1.5661,16655535,18247134083,8384.9768,8680.6227,32.3080753,53.53408117,51.86341854,56.87540643,8565.21612,-0.009891381,66.61715685,67.6919247,95.5175,-134.9268,-134.9268,113.1397,0.42068165,23.119046,8581.282897
10/27/17,8615.4211,8680.6227,8603.659,8674.7134,-59.2923,-0.6835,12702244,14194265223,8453.9732,8680.6227,71.23240951,64.1470841,51.02808722,90.38507786,8578.49088,0.004304979,55.41403516,28.76759049,11.7621,-65.2016,-65.2016,146.6672,0.625851622,39.335788,8595.590882
10/26/17,8674.7134,8680.5793,8529.9549,8550.9331,123.7803,1.4476,14144875,15613714824,8453.9732,8680.5793,97.41141126,60.6044214,44.46858878,92.87608663,8564.99742,0.012809809,54.8145326,2.588588745,144.7585,-5.8659,144.7585,159.4869,0.840213803,56.968774,8582.098488
10/25/17,8550.9331,8551.6109,8492.4018,8504.5187,46.4144,0.5458,5815602,6949765701,8453.9732,8591.7619,70.36854256,42.20092647,36.40067247,53.80143445,8528.11656,0.002675449,60.58049079,29.63145744,58.5313,-0.6778,58.5313,-85.7224,0.410271013,63.204936,8567.955903
10/24/17,8504.5187,8532.7555,8453.9732,8546.8681,-42.3494,-0.4955,7171980,8655118422,8453.9732,8681.6902,22.19663003,28.11711842,33.50054548,17.35026431,8537.5249,-0.003866015,64.34278144,77.80336997,50.5455,-42.3494,-42.3494,-63.0364,0.228701364,73.90129,8574.534228
10/23/17,8546.8681,8572.509,8527.5873,8547.9538,-1.0857,-0.0127,6222016,7529135194,8463.2233,8681.6902,38.28717302,31.07736262,36.19225901,20.84756985,8565.365,-0.002159499,62.95509833,61.71282698,19.2808,-25.6409,-25.6409,-78.1413,0.345648844,92.076558,8581.597293
10/20/17,8547.9538,8548.6876,8467.1243,8490.3091,57.6447,0.6789,5159001,6418777657,8463.2233,8750.0326,29.54245208,27.47245742,38.7497072,4.91795786,8580.1008,-0.003746693,65.35636977,70.45754792,80.8295,-0.7338,80.8295,0.9362,0.245798319,104.602364,8593.702213
10/19/17,8490.3091,8591.7619,8463.2233,8597.9748,-107.6657,-1.2522,7817615,9648714221,8463.2233,8750.0326,9.443836026,26.43746009,44.38833209,-9.464283903,8614.26236,-0.014389306,67.45282221,90.55616397,27.0858,-107.6657,-107.6657,-41.156,0.205665428,111.509208,8607.952108
10/18/17,8597.9748,8681.6902,8590.2614,8643.7192,-45.7444,-0.5292,6897358,9067292396,8590.2614,8750.0326,4.827778724,34.93427212,53.36376809,-1.924719803,8651.55262,-0.006192856,41.24509986,95.17222128,7.7134,-83.7154,-83.7154,8.0561,0.43748726,123.885744,8625.051714
10/17/17,8643.7192,8661.962,8594.2562,8620.5471,23.1721,0.2688,7280216,9502904382,8594.2562,8750.0326,31.75256329,49.98751882,62.57851607,24.80552433,8658.0776,-0.001658382,33.96389683,68.24743671,49.463,-18.2428,49.463,174.0369,0.443529776,127.892162,8635.052449
10/16/17,8620.5471,8750.0326,8618.6421,8718.7616,-98.2145,-1.1265,9786822,13056224867,8604.2647,8750.0326,11.17008614,59.10499659,68.87401469,39.56696039,8663.93706,-0.005008111,45.56037404,88.82991386,1.905,-129.4855,-129.4855,32.5354,0.44650382,120.650118,8635.717478
10/13/17,8718.7616,8720.7503,8663.9115,8676.7604,42.0012,0.4841,7471379,9260351513,8604.2647,8720.7503,98.29275035,83.07245181,73.75852374,101.700308,8669.51152,0.005680837,54.29197478,1.707249651,54.8501,-1.9887,54.8501,283.4763,0.804391297,113.16933,8633.628152
10/12/17,8676.7604,8712.2461,8619.0736,8630.5997,46.1607,0.5348,8981617,12339268060,8561.2847,8712.2461,76.49352748,75.46230255,69.1015597,88.18378823,8643.28226,0.003873313,54.50959511,23.50647252,57.6868,-35.4857,57.6868,188.2085,0.795209982,104.605958,8620.520276
10/11/17,8630.5997,8667.12,8620.9045,8673.0165,-42.4168,-0.4891,5990746,7781219412,8526.1431,8677.4211,69.04943217,74.94669008,65.92118828,92.99769366,8619.08784,0.001335624,53.63319601,30.95056783,9.6952,-42.4168,-42.4168,38.6923,0.740337651,104.16926,8609.672042
10/10/17,8673.0165,8673.252,8604.2647,8648.4194,24.5971,0.2844,6598764,8362853294,8502.7794,8677.4211,97.47792194,77.89531903,61.40843739,110.8690823,8603.61066,0.00806706,53.70327077,2.52207806,68.7518,-0.2355,68.7518,209.2151,1,117.511158,8599.682568
10/9/17,8648.4194,8677.4211,8614.2781,8587.6153,60.8041,0.708,7297323,9464652909,8445.8193,8677.4211,87.47777435,68.10401757,53.16499657,97.98205959,8569.4128,0.009219605,53.04532675,12.52222565,60.8041,-29.0017,60.8041,120.5894,1,120.769252,8579.030916
9/29/17,8587.6153,8606.6703,8561.2847,8555.7883,31.827,0.372,6497412,8235487878,8445.8193,8606.6703,88.15363287,58.41713918,45.69548607,83.86044542,8537.17764,0.005908002,62.03591899,11.84636713,31.827,-19.055,31.827,130.9356,0.603379416,130.006028,8564.610065
9/28/17,8555.7883,8596.5652,8526.1431,8553.2138,2.5745,0.0301,7228564,9740425819,8445.8193,8605.8789,68.70503238,43.54889234,39.33465951,51.97735802,8530.35398,0.002981625,67.64818171,31.29496762,29.6452,-40.7769,29.6452,137.369,0.370247934,143.600638,8558.663286
9/27/17,8553.2138,8562.3836,8502.7794,8502.0272,51.1866,0.6021,6294278,7570880081,8445.8193,8705.3211,41.38487671,30.97082233,37.22754309,18.45738082,8540.17038,0.001527302,69.86389738,58.61512329,51.1866,-9.1698,51.1866,167.4618,0.242358965,159.710688,8557.750315
9/26/17,8502.0272,8509.5646,8445.8193,8487.2436,14.7836,0.1742,5644801,7114723723,8445.8193,8705.3211,21.65992683,25.76379514,40.35590346,-3.420421519,8568.85532,-0.007798955,71.67695529,78.34007317,56.2079,-7.5374,56.2079,111.56,0.285057742,179.642792,8559.672943
9/25/17,8487.2436,8588.6429,8484.3987,8553.497,-66.2534,-0.7746,7220849,8683610309,8484.3987,8705.3211,1.287737233,27.81572929,47.65195763,-11.85672738,8594.08594,-0.012432077,66.04159395,98.71226277,2.8449,-101.3993,-101.3993,-0.5644,0.209445368,199.411072,8574.20994
9/22/17,8553.497,8605.8789,8512.9213,8604.8703,-51.3733,-0.597,7326841,8682679865,8512.9213,8705.3211,21.08926309,41.07972532,57.5700718,8.099032364,8632.12946,-0.009109277,47.75447054,78.91073691,40.5757,-52.3819,-52.3819,212.05,0.333183156,225.242462,8598.056259
9/21/17,8604.8703,8705.3211,8602.8627,8696.6385,-91.7682,-1.0552,8849285,10913259480,8602.8627,8705.3211,1.959429388,51.07495644,65.81524504,21.59437924,8651.45724,-0.005384866,33.01063057,98.04057061,2.0076,-100.4508,-100.4508,359.8177,0.430031253,224.853266,8608.190103
9/20/17,8696.6385,8699.329,8615.4212,8628.1803,68.4582,0.7934,8613265,11182639970,8599.5365,8699.329,97.3039056,75.63271996,73.18538934,80.52738121,8658.51712,0.004402761,29.80812844,2.696094396,81.2173,-2.6905,81.2173,387.7869,0.585961051,221.01633,8612.794978
9/19/17,8628.1803,8685.6346,8604.5451,8677.4612,-49.2809,-0.5679,7690870,9890556986,8583.6775,8698.6233,38.71633413,64.79712714,71.96172402,50.46793337,8652.378,-0.002796653,45.31935536,61.28366587,23.6352,-57.4543,-57.4543,233.1551,0.592934092,219.724362,8598.792969
9/18/17,8677.4612,8680.83,8624.0246,8650.1359,27.3253,0.3159,7205622,9148590590,8578.387,8698.6233,82.39957484,77.83752364,75.54402247,82.42452599,8645.67642,0.003676379,45.54894727,17.60042516,53.4366,-3.3688,53.4366,209.3345,0.663822615,212.998128,8593.664239
9/15/17,8650.1359,8664.9537,8611.3986,8640.1697,9.9662,0.1153,9712470,12182146985,8502.6188,8698.6233,75.26209857,75.55649804,74.39727188,77.87495037,8634.99902,0.001752968,54.49831339,24.73790143,38.7373,-14.8178,38.7373,223.574,0.785697499,202.157824,8577.481605
9/14/17,8640.1697,8698.6233,8599.5365,8665.9429,-25.7732,-0.2974,11291650,13758729199,8466.1024,8698.6233,74.86092648,75.70369778,73.8176588,79.47577573,8606.04556,0.003965136,55.15891401,25.13907352,40.6332,-58.4536,-58.4536,130.638,0.753335139,186.547456,8559.374531
9/13/17,8665.9429,8668.4131,8583.6775,8594.6724,71.2705,0.8292,9513278,11839999290,8466.1024,8686.7109,90.58603816,76.12508342,72.87463931,82.62597165,8580.62094,0.009943565,53.07935297,9.413961837,82.2654,-2.4702,82.2654,272.6293,0.597577353,171.121096,8547.955046
9/12/17,8594.6724,8686.7109,8578.387,8624.0742,-29.4018,-0.3409,13727138,17399668785,8466.1024,8686.7109,58.2797127,68.89460605,71.24941725,64.18498366,8568.40756,0.003065312,58.31740712,41.7202873,16.2854,-92.0385,-92.0385,260.4745,0.634248749,151.988634,8520.756933
9/11/17,8624.0742,8626.0384,8502.6188,8505.3686,118.7056,1.3957,10491069,13503655002,8451.2659,8626.0384,98.87613898,74.20205273,72.42682285,77.75251248,8549.99944,0.008663715,59.38250107,1.123861019,121.4554,-1.9642,121.4554,397.909,0.651373847,139.955946,8504.500904
9/8/17,8505.3686,8545.7863,8466.1024,8513.0466,-7.678,-0.0902,8095556,10159964910,8451.2659,8605.3166,35.12006112,61.8650096,71.53920792,42.51661298,8529.68574,-0.002850883,58.94724081,64.87993888,39.2662,-40.4177,-40.4177,432.0691,0.5922592,131.487838,8486.976161
9/7/17,8513.0466,8592.7586,8503.7948,8604.876,-91.8294,-1.0672,9887484,11658181484,8415.1441,8605.3166,51.48089235,75.23748384,76.37630707,72.95983739,8519.29292,-0.000733197,58.20727598,48.51910765,9.2518,-91.8294,-91.8294,300.3057,0.631196824,123.007116,8480.162619
9/6/17,8604.876,8605.3166,8476.77,8502.6318,102.2442,1.2025,11686991,13682984163,8376.3144,8605.3166,99.8076001,87.11577959,76.94571868,107.4559014,8503.89408,0.011874786,58.3414889,0.192399898,128.106,-0.4406,128.106,287.4106,0.913098565,105.951584,8473.393064
9/5/17,8502.6318,8514.229,8451.2659,8522.5057,-19.8739,-0.2332,9537177,11012495215,8370.0897,8523.7224,86.27206317,80.76986934,71.86068823,98.58823156,8466.34614,0.00428587,38.03893843,13.72793683,51.3659,-19.8739,-19.8739,135.5087,0.811841249,89.367174,8446.301833
9/4/17,8522.5057,8523.7224,8451.3554,8453.4045,69.1012,0.8174,10478063,12827786925,8370.0897,8523.7224,99.2080462,78.01877242,67.40609767,99.24412192,8450.19008,0.008557869,37.83329114,0.791953796,71.1503,-1.2167,71.1503,232.5288,0.643262192,82.681668,8434.620618
9/1/17,8453.4045,8453.4869,8415.1441,8436.0524,17.3521,0.2057,9060303,10019152253,8364.5391,8490.8593,70.34931864,67.42413553,62.0997603,78.07288599,8440.83978,0.001488563,46.33022092,29.65068136,38.2604,-0.0824,38.2604,257.3669,0.701904023,83.073324,8416.489217
8/31/17,8436.0524,8437.7214,8376.3144,8417.1363,18.9161,0.2247,9828532,10666729646,8279.9458,8490.8593,74.01451306,65.96154398,59.43757269,79.00948657,8425.2252,0.001285093,46.10462948,25.98548694,59.738,-1.669,59.738,421.1473,0.776565174,86.808182,8404.919574
8/30/17,8417.1363,8418.1662,8370.0897,8421.8515,-4.7152,-0.056,9381993,10075547769,8277.7342,8490.8593,65.40857928,61.93505944,56.17558704,73.45400424,8396.80146,0.002421736,63.71607422,34.59142072,47.0466,-4.7152,-4.7152,397.3599,0.583197368,97.584364,8403.107507
8/29/17,8421.8515,8477.768,8407.4304,8475.7542,-53.9027,-0.636,9387962,11257054659,8277.7342,8490.8593,67.6209888,60.19829952,53.29585084,74.00319688,8386.65726,0.004196456,69.2149887,32.3790112,14.4211,-55.9165,-55.9165,278.5626,0.536964981,99.5554,8397.036873
8/28/17,8475.7542,8490.8593,8364.5391,8375.3316,100.4226,1.199,10328851,12788735168,8277.7342,8490.8593,92.91256638,56.48695488,49.8446265,69.77161164,8381.91814,0.011195058,69.72788762,7.087433625,111.2151,-15.1051,111.2151,267.7128,0.497456138,99.054956,8383.870911
8/25/17,8375.3316,8385.6982,8279.9458,8293.9337,81.3979,0.9814,6795078,8066248325,8277.7342,8480.4975,48.13366127,38.27414913,46.52346231,21.77552278,8382.65346,-0.000873454,58.98878724,51.86633873,95.3858,-10.3666,95.3858,227.7813,0.422394126,92.102748,8368.587699
8/24/17,8293.9337,8364.57,8277.7342,8366.4153,-72.4816,-0.8663,6551149,8193690112,8277.7342,8480.4975,7.989364939,33.34439306,50.6481189,-1.263058603,8392.86668,-0.011787746,59.15771392,92.01063506,16.1995,-72.4816,-72.4816,100.9035,0.181320581,83.410862,8375.237128
8/23/17,8366.4153,8439.8298,8338.687,8398.1559,-31.7406,-0.3779,6918978,8420736337,8338.687,8513.6511,15.84799396,46.02190712,59.29998181,19.46575775,8430.19922,-0.007566123,60.11213175,84.15200604,27.7283,-73.4145,-73.4145,306.1758,0.434553625,94.054142,8397.601183
